DateRep,Altersgruppe,variable,value,variable2,country
2022-05-17,all,AllVaccinations_vollrel,0.761029023006437,Basic Immunisation,Germany
2022-05-18,all,AllVaccinations_vollrel,0.761067769910398,Basic Immunisation,Germany
2022-05-19,all,AllVaccinations_vollrel,0.761113840484288,Basic Immunisation,Germany
2022-05-20,all,AllVaccinations_vollrel,0.761149713238637,Basic Immunisation,Germany
2022-05-21,all,AllVaccinations_vollrel,0.761168220838015,Basic Immunisation,Germany
2022-05-22,all,AllVaccinations_vollrel,0.761173115310365,Basic Immunisation,Germany
2022-05-23,all,AllVaccinations_vollrel,0.76119727500312,Basic Immunisation,Germany
2022-05-24,all,AllVaccinations_vollrel,0.761249021721849,Basic Immunisation,Germany
2022-05-25,all,AllVaccinations_vollrel,0.761289560459667,Basic Immunisation,Germany
2022-05-26,all,AllVaccinations_vollrel,0.761291833322749,Basic Immunisation,Germany
2022-05-27,all,AllVaccinations_vollrel,0.761313359380505,Basic Immunisation,Germany
2022-05-28,all,AllVaccinations_vollrel,0.761325601574245,Basic Immunisation,Germany
2022-05-29,all,AllVaccinations_vollrel,0.761329149164769,Basic Immunisation,Germany
2022-05-30,all,AllVaccinations_vollrel,0.761352106284465,Basic Immunisation,Germany
2022-05-31,all,AllVaccinations_vollrel,0.761387834730048,Basic Immunisation,Germany
2022-06-01,all,AllVaccinations_vollrel,0.761419041500929,Basic Immunisation,Germany
2022-06-02,all,AllVaccinations_vollrel,0.761461384098336,Basic Immunisation,Germany
2022-06-03,all,AllVaccinations_vollrel,0.761494779552184,Basic Immunisation,Germany
2022-06-04,all,AllVaccinations_vollrel,0.761503738721473,Basic Immunisation,Germany
2022-06-05,all,AllVaccinations_vollrel,0.76150530206645,Basic Immunisation,Germany
2022-06-06,all,AllVaccinations_vollrel,0.761506925540079,Basic Immunisation,Germany
2022-06-07,all,AllVaccinations_vollrel,0.761534235974249,Basic Immunisation,Germany
2022-06-08,all,AllVaccinations_vollrel,0.761562279977985,Basic Immunisation,Germany
2022-06-09,all,AllVaccinations_vollrel,0.76159866983875,Basic Immunisation,Germany
2022-06-10,all,AllVaccinations_vollrel,0.761626413199221,Basic Immunisation,Germany
2022-06-11,all,AllVaccinations_vollrel,0.761638246518121,Basic Immunisation,Germany
2022-06-12,all,AllVaccinations_vollrel,0.761641782082915,Basic Immunisation,Germany
2022-06-13,all,AllVaccinations_vollrel,0.76166126376647,Basic Immunisation,Germany
2022-06-14,all,AllVaccinations_vollrel,0.761692266099931,Basic Immunisation,Germany
2022-06-15,all,AllVaccinations_vollrel,0.761723773514076,Basic Immunisation,Germany
2022-06-16,all,AllVaccinations_vollrel,0.761745828703978,Basic Immunisation,Germany
2022-06-17,all,AllVaccinations_vollrel,0.761768401000295,Basic Immunisation,Germany
2022-06-18,all,AllVaccinations_vollrel,0.76177786525027,Basic Immunisation,Germany
2022-06-19,all,AllVaccinations_vollrel,0.761783108468807,Basic Immunisation,Germany
2022-06-20,all,AllVaccinations_vollrel,0.761799968543094,Basic Immunisation,Germany
2022-06-21,all,AllVaccinations_vollrel,0.761828409395939,Basic Immunisation,Germany
2022-06-22,all,AllVaccinations_vollrel,0.761855707804378,Basic Immunisation,Germany
2022-06-23,all,AllVaccinations_vollrel,0.761888069045395,Basic Immunisation,Germany
2022-06-24,all,AllVaccinations_vollrel,0.76192037015776,Basic Immunisation,Germany
2022-06-25,all,AllVaccinations_vollrel,0.761931481932825,Basic Immunisation,Germany
2022-06-26,all,AllVaccinations_vollrel,0.761935787144376,Basic Immunisation,Germany
2022-06-27,all,AllVaccinations_vollrel,0.761950831333344,Basic Immunisation,Germany
2022-06-28,all,AllVaccinations_vollrel,0.761986655984771,Basic Immunisation,Germany
2022-06-29,all,AllVaccinations_vollrel,0.762013305003759,Basic Immunisation,Germany
2022-06-30,all,AllVaccinations_vollrel,0.76204759036167,Basic Immunisation,Germany
2022-07-01,all,AllVaccinations_vollrel,0.762070391146869,Basic Immunisation,Germany
2022-07-02,all,AllVaccinations_vollrel,0.762080913661135,Basic Immunisation,Germany
2022-07-03,all,AllVaccinations_vollrel,0.76208305424118,Basic Immunisation,Germany
2022-07-04,all,AllVaccinations_vollrel,0.762094574891085,Basic Immunisation,Germany
2022-07-05,all,AllVaccinations_vollrel,0.762117063007288,Basic Immunisation,Germany
2022-07-06,all,AllVaccinations_vollrel,0.762141258777235,Basic Immunisation,Germany
2022-07-07,all,AllVaccinations_vollrel,0.762177083428662,Basic Immunisation,Germany
2022-07-08,all,AllVaccinations_vollrel,0.762201146915573,Basic Immunisation,Germany
2022-07-09,all,AllVaccinations_vollrel,0.76221026241936,Basic Immunisation,Germany
2022-07-10,all,AllVaccinations_vollrel,0.762212090330409,Basic Immunisation,Germany
2022-07-11,all,AllVaccinations_vollrel,0.762230621981248,Basic Immunisation,Germany
2022-07-12,all,AllVaccinations_vollrel,0.762258329264528,Basic Immunisation,Germany
2022-07-13,all,AllVaccinations_vollrel,0.762280312300046,Basic Immunisation,Germany
2022-07-14,all,AllVaccinations_vollrel,0.762303750448966,Basic Immunisation,Germany
2022-07-15,all,AllVaccinations_vollrel,0.762329473486697,Basic Immunisation,Germany
2022-07-16,all,AllVaccinations_vollrel,0.762338769376443,Basic Immunisation,Germany
2022-07-17,all,AllVaccinations_vollrel,0.762340885905027,Basic Immunisation,Germany
2022-07-18,all,AllVaccinations_vollrel,0.762352009705823,Basic Immunisation,Germany
2022-07-19,all,AllVaccinations_vollrel,0.762371575569493,Basic Immunisation,Germany
2022-07-20,all,AllVaccinations_vollrel,0.762389842654259,Basic Immunisation,Germany
2022-07-21,all,AllVaccinations_vollrel,0.762410911734252,Basic Immunisation,Germany
2022-07-22,all,AllVaccinations_vollrel,0.762437536701778,Basic Immunisation,Germany
2022-07-23,all,AllVaccinations_vollrel,0.762446303459378,Basic Immunisation,Germany
2022-07-24,all,AllVaccinations_vollrel,0.762452292273212,Basic Immunisation,Germany
2022-07-25,all,AllVaccinations_vollrel,0.762462947070515,Basic Immunisation,Germany
2022-07-26,all,AllVaccinations_vollrel,0.762484016150508,Basic Immunisation,Germany
2022-07-27,all,AllVaccinations_vollrel,0.762503257319452,Basic Immunisation,Germany
2022-07-28,all,AllVaccinations_vollrel,0.762521500352757,Basic Immunisation,Germany
2022-07-29,all,AllVaccinations_vollrel,0.762538444607158,Basic Immunisation,Germany
2022-07-30,all,AllVaccinations_vollrel,0.762546778438457,Basic Immunisation,Germany
2022-07-31,all,AllVaccinations_vollrel,0.762548053165899,Basic Immunisation,Germany
2022-08-01,all,AllVaccinations_vollrel,0.762560199153795,Basic Immunisation,Germany
2022-08-02,all,AllVaccinations_vollrel,0.762574197104202,Basic Immunisation,Germany
2022-08-03,all,AllVaccinations_vollrel,0.762592223674356,Basic Immunisation,Germany
2022-08-04,all,AllVaccinations_vollrel,0.762606931142867,Basic Immunisation,Germany
2022-08-05,all,AllVaccinations_vollrel,0.762623069673319,Basic Immunisation,Germany
2022-08-06,all,AllVaccinations_vollrel,0.762630417394709,Basic Immunisation,Germany
2022-08-07,all,AllVaccinations_vollrel,0.762631932636764,Basic Immunisation,Germany
2022-08-08,all,AllVaccinations_vollrel,0.762639965824798,Basic Immunisation,Germany
2022-08-09,all,AllVaccinations_vollrel,0.762656308792669,Basic Immunisation,Germany
2022-08-10,all,AllVaccinations_vollrel,0.762674407517207,Basic Immunisation,Germany
2022-08-11,all,AllVaccinations_vollrel,0.762691929006677,Basic Immunisation,Germany
2022-08-12,all,AllVaccinations_vollrel,0.762706600397996,Basic Immunisation,Germany
2022-08-13,all,AllVaccinations_vollrel,0.762711843616534,Basic Immunisation,Germany
2022-08-14,all,AllVaccinations_vollrel,0.762713743681967,Basic Immunisation,Germany
2022-08-15,all,AllVaccinations_vollrel,0.762722221822033,Basic Immunisation,Germany
2022-08-16,all,AllVaccinations_vollrel,0.762739033793397,Basic Immunisation,Germany
2022-08-17,all,AllVaccinations_vollrel,0.762756543257136,Basic Immunisation,Germany
2022-08-18,all,AllVaccinations_vollrel,0.762798296593744,Basic Immunisation,Germany
2022-08-19,all,AllVaccinations_vollrel,0.762815806057483,Basic Immunisation,Germany
2022-08-20,all,AllVaccinations_vollrel,0.7628208448386,Basic Immunisation,Germany
2022-08-21,all,AllVaccinations_vollrel,0.762822744904034,Basic Immunisation,Germany
2022-08-22,all,AllVaccinations_vollrel,0.762832497771542,Basic Immunisation,Germany
2022-08-23,all,AllVaccinations_vollrel,0.762848311607268,Basic Immunisation,Germany
2022-08-24,all,AllVaccinations_vollrel,0.762864341906144,Basic Immunisation,Germany
2022-08-25,all,AllVaccinations_vollrel,0.762878712654199,Basic Immunisation,Germany
2022-08-26,all,AllVaccinations_vollrel,0.762894682824422,Basic Immunisation,Germany
2022-08-27,all,AllVaccinations_vollrel,0.762899721605539,Basic Immunisation,Germany
2022-08-28,all,AllVaccinations_vollrel,0.762901080513096,Basic Immunisation,Germany
2022-08-29,all,AllVaccinations_vollrel,0.762910448557226,Basic Immunisation,Germany
2022-08-30,all,AllVaccinations_vollrel,0.762926094032723,Basic Immunisation,Germany
2022-08-31,all,AllVaccinations_vollrel,0.762941667353837,Basic Immunisation,Germany
2022-09-01,all,AllVaccinations_vollrel,0.76295477540018,Basic Immunisation,Germany
2022-09-02,all,AllVaccinations_vollrel,0.762970252515449,Basic Immunisation,Germany
2022-09-03,all,AllVaccinations_vollrel,0.762977311619305,Basic Immunisation,Germany
2022-09-04,all,AllVaccinations_vollrel,0.762978730655515,Basic Immunisation,Germany
2022-09-05,all,AllVaccinations_vollrel,0.762986619534782,Basic Immunisation,Germany
2022-09-06,all,AllVaccinations_vollrel,0.763001206745987,Basic Immunisation,Germany
2022-09-07,all,AllVaccinations_vollrel,0.763013424888267,Basic Immunisation,Germany
2022-09-08,all,AllVaccinations_vollrel,0.763028276665545,Basic Immunisation,Germany
2022-09-09,all,AllVaccinations_vollrel,0.763041769535267,Basic Immunisation,Germany
2022-09-10,all,AllVaccinations_vollrel,0.763047493783028,Basic Immunisation,Germany
2022-09-11,all,AllVaccinations_vollrel,0.763049321694078,Basic Immunisation,Germany
2022-09-12,all,AllVaccinations_vollrel,0.763057655525376,Basic Immunisation,Germany
2022-09-13,all,AllVaccinations_vollrel,0.763073132640646,Basic Immunisation,Germany
2022-09-14,all,AllVaccinations_vollrel,0.763088164803883,Basic Immunisation,Germany
2022-09-15,all,AllVaccinations_vollrel,0.763104146999837,Basic Immunisation,Germany
2022-09-16,all,AllVaccinations_vollrel,0.763118421542047,Basic Immunisation,Germany
2022-09-17,all,AllVaccinations_vollrel,0.76312378501789,Basic Immunisation,Germany
2022-09-18,all,AllVaccinations_vollrel,0.763125697109054,Basic Immunisation,Germany
2022-09-19,all,AllVaccinations_vollrel,0.763134163223389,Basic Immunisation,Germany
2022-09-20,all,AllVaccinations_vollrel,0.763148221302449,Basic Immunisation,Germany
2022-09-21,all,AllVaccinations_vollrel,0.763161642017787,Basic Immunisation,Germany
2022-09-22,all,AllVaccinations_vollrel,0.763177972959928,Basic Immunisation,Germany
2022-09-23,all,AllVaccinations_vollrel,0.763191742421454,Basic Immunisation,Germany
2022-09-24,all,AllVaccinations_vollrel,0.763198212264511,Basic Immunisation,Germany
2022-09-25,all,AllVaccinations_vollrel,0.763200352844556,Basic Immunisation,Germany
2022-09-26,all,AllVaccinations_vollrel,0.763208650598663,Basic Immunisation,Germany
2022-09-27,all,AllVaccinations_vollrel,0.76322347832448,Basic Immunisation,Germany
2022-09-28,all,AllVaccinations_vollrel,0.763243284702762,Basic Immunisation,Germany
2022-09-29,all,AllVaccinations_vollrel,0.763265965230654,Basic Immunisation,Germany
2022-09-30,all,AllVaccinations_vollrel,0.763285627300169,Basic Immunisation,Germany
2021-06-01,all,AllVaccinations_1boosterrel,1.82791104966337e-06,Booster 1+2,Germany
2021-06-02,all,AllVaccinations_1boosterrel,2.72984084390516e-06,Booster 1+2,Germany
2021-06-03,all,AllVaccinations_1boosterrel,3.75202794404586e-06,Booster 1+2,Germany
2021-06-04,all,AllVaccinations_1boosterrel,8.02116230345702e-06,Booster 1+2,Germany
2021-06-05,all,AllVaccinations_1boosterrel,9.54843008837313e-06,Booster 1+2,Germany
2021-06-06,all,AllVaccinations_1boosterrel,1.04142826908452e-05,Booster 1+2,Germany
2021-06-07,all,AllVaccinations_1boosterrel,1.11117750650589e-05,Booster 1+2,Germany
2021-06-08,all,AllVaccinations_1boosterrel,1.24346054299469e-05,Booster 1+2,Germany
2021-06-09,all,AllVaccinations_1boosterrel,1.47916486255654e-05,Booster 1+2,Germany
2021-06-10,all,AllVaccinations_1boosterrel,1.72689491270829e-05,Booster 1+2,Germany
2021-06-11,all,AllVaccinations_1boosterrel,2.13456717970558e-05,Booster 1+2,Germany
2021-06-12,all,AllVaccinations_1boosterrel,2.2969145426691e-05,Booster 1+2,Germany
2021-06-13,all,AllVaccinations_1boosterrel,2.55667032341074e-05,Booster 1+2,Germany
2021-06-14,all,AllVaccinations_1boosterrel,2.94149370228724e-05,Booster 1+2,Germany
2021-06-15,all,AllVaccinations_1boosterrel,3.25175755150641e-05,Booster 1+2,Germany
2021-06-16,all,AllVaccinations_1boosterrel,3.43094093729578e-05,Booster 1+2,Germany
2021-06-17,all,AllVaccinations_1boosterrel,4.33166815847859e-05,Booster 1+2,Germany
2021-06-18,all,AllVaccinations_1boosterrel,4.50363610591402e-05,Booster 1+2,Germany
2021-06-19,all,AllVaccinations_1boosterrel,4.63231142322585e-05,Booster 1+2,Germany
2021-06-20,all,AllVaccinations_1boosterrel,4.7369352793579e-05,Booster 1+2,Germany
2021-06-21,all,AllVaccinations_1boosterrel,4.87042088890569e-05,Booster 1+2,Germany
2021-06-22,all,AllVaccinations_1boosterrel,5.02074252127932e-05,Booster 1+2,Germany
2021-06-23,all,AllVaccinations_1boosterrel,5.17587444588891e-05,Booster 1+2,Germany
2021-06-24,all,AllVaccinations_1boosterrel,5.28290344813893e-05,Booster 1+2,Germany
2021-06-25,all,AllVaccinations_1boosterrel,5.41638905768672e-05,Booster 1+2,Germany
2021-06-26,all,AllVaccinations_1boosterrel,5.55227981335248e-05,Booster 1+2,Germany
2021-06-27,all,AllVaccinations_1boosterrel,5.59677501653508e-05,Booster 1+2,Germany
2021-06-28,all,AllVaccinations_1boosterrel,5.70981688408005e-05,Booster 1+2,Germany
2021-06-29,all,AllVaccinations_1boosterrel,5.78317384067838e-05,Booster 1+2,Germany
2021-06-30,all,AllVaccinations_1boosterrel,5.88539255069245e-05,Booster 1+2,Germany
2021-07-01,all,AllVaccinations_1boosterrel,6.04413219447901e-05,Booster 1+2,Germany
2021-07-02,all,AllVaccinations_1boosterrel,6.17761780402679e-05,Booster 1+2,Germany
2021-07-03,all,AllVaccinations_1boosterrel,6.24856961450715e-05,Booster 1+2,Germany
2021-07-04,all,AllVaccinations_1boosterrel,6.31110341357458e-05,Booster 1+2,Germany
2021-07-05,all,AllVaccinations_1boosterrel,6.42655042723753e-05,Booster 1+2,Germany
2021-07-06,all,AllVaccinations_1boosterrel,6.51914855277969e-05,Booster 1+2,Germany
2021-07-07,all,AllVaccinations_1boosterrel,6.72599111892581e-05,Booster 1+2,Germany
2021-07-08,all,AllVaccinations_1boosterrel,6.81618409834998e-05,Booster 1+2,Germany
2021-07-09,all,AllVaccinations_1boosterrel,6.99657005719834e-05,Booster 1+2,Germany
2021-07-10,all,AllVaccinations_1boosterrel,7.10840935168433e-05,Booster 1+2,Germany
2021-07-11,all,AllVaccinations_1boosterrel,7.2106280616984e-05,Booster 1+2,Germany
2021-07-12,all,AllVaccinations_1boosterrel,7.32366992924337e-05,Booster 1+2,Germany
2021-07-13,all,AllVaccinations_1boosterrel,7.4186732009035e-05,Booster 1+2,Germany
2021-07-14,all,AllVaccinations_1boosterrel,7.6279209131676e-05,Booster 1+2,Germany
2021-07-15,all,AllVaccinations_1boosterrel,7.92014616650194e-05,Booster 1+2,Germany
2021-07-16,all,AllVaccinations_1boosterrel,8.05723949522669e-05,Booster 1+2,Germany
2021-07-17,all,AllVaccinations_1boosterrel,0.000121063029848429,Booster 1+2,Germany
2021-07-18,all,AllVaccinations_1boosterrel,0.000121363673113176,Booster 1+2,Germany
2021-07-19,all,AllVaccinations_1boosterrel,0.000122337757290957,Booster 1+2,Germany
2021-07-20,all,AllVaccinations_1boosterrel,0.000123588433272306,Booster 1+2,Germany
2021-07-21,all,AllVaccinations_1boosterrel,0.000124791006331295,Booster 1+2,Germany
2021-07-22,all,AllVaccinations_1boosterrel,0.000126246119732671,Booster 1+2,Germany
2021-07-23,all,AllVaccinations_1boosterrel,0.000128194288088234,Booster 1+2,Germany
2021-07-24,all,AllVaccinations_1boosterrel,0.00013194631603228,Booster 1+2,Germany
2021-07-25,all,AllVaccinations_1boosterrel,0.000132234933566437,Booster 1+2,Germany
2021-07-26,all,AllVaccinations_1boosterrel,0.000133112811899499,Booster 1+2,Germany
2021-07-27,all,AllVaccinations_1boosterrel,0.000134664131145595,Booster 1+2,Germany
2021-07-28,all,AllVaccinations_1boosterrel,0.000137730692446017,Booster 1+2,Germany
2021-07-29,all,AllVaccinations_1boosterrel,0.000141097897011186,Booster 1+2,Germany
2021-07-30,all,AllVaccinations_1boosterrel,0.00014505436237526,Booster 1+2,Germany
2021-07-31,all,AllVaccinations_1boosterrel,0.000147483559954418,Booster 1+2,Germany
2021-08-01,all,AllVaccinations_1boosterrel,0.000149876680341806,Booster 1+2,Germany
2021-08-02,all,AllVaccinations_1boosterrel,0.000152847035797509,Booster 1+2,Germany
2021-08-03,all,AllVaccinations_1boosterrel,0.00015716427307928,Booster 1+2,Germany
2021-08-04,all,AllVaccinations_1boosterrel,0.000162070771159955,Booster 1+2,Germany
2021-08-05,all,AllVaccinations_1boosterrel,0.000166424085633496,Booster 1+2,Germany
2021-08-06,all,AllVaccinations_1boosterrel,0.000171775535745997,Booster 1+2,Germany
2021-08-07,all,AllVaccinations_1boosterrel,0.000177054831474959,Booster 1+2,Germany
2021-08-08,all,AllVaccinations_1boosterrel,0.000178726408026954,Booster 1+2,Germany
2021-08-09,all,AllVaccinations_1boosterrel,0.000183139851153444,Booster 1+2,Germany
2021-08-10,all,AllVaccinations_1boosterrel,0.000187204548092827,Booster 1+2,Germany
2021-08-11,all,AllVaccinations_1boosterrel,0.00019564661096693,Booster 1+2,Germany
2021-08-12,all,AllVaccinations_1boosterrel,0.000203042435279713,Booster 1+2,Germany
2021-08-13,all,AllVaccinations_1boosterrel,0.000210967391738451,Booster 1+2,Germany
2021-08-14,all,AllVaccinations_1boosterrel,0.000218495499087722,Booster 1+2,Germany
2021-08-15,all,AllVaccinations_1boosterrel,0.000221177237009268,Booster 1+2,Germany
2021-08-16,all,AllVaccinations_1boosterrel,0.00022973955718927,Booster 1+2,Germany
2021-08-17,all,AllVaccinations_1boosterrel,0.000239672810656519,Booster 1+2,Germany
2021-08-18,all,AllVaccinations_1boosterrel,0.000250712431338039,Booster 1+2,Germany
2021-08-19,all,AllVaccinations_1boosterrel,0.000264253403982256,Booster 1+2,Germany
2021-08-20,all,AllVaccinations_1boosterrel,0.000278672254959535,Booster 1+2,Germany
2021-08-21,all,AllVaccinations_1boosterrel,0.000286657340071222,Booster 1+2,Germany
2021-08-22,all,AllVaccinations_1boosterrel,0.000291142937581251,Booster 1+2,Germany
2021-08-23,all,AllVaccinations_1boosterrel,0.000301304679929709,Booster 1+2,Germany
2021-08-24,all,AllVaccinations_1boosterrel,0.00031763562207078,Booster 1+2,Germany
2021-08-25,all,AllVaccinations_1boosterrel,0.000341891520670589,Booster 1+2,Germany
2021-08-26,all,AllVaccinations_1boosterrel,0.000366123367809219,Booster 1+2,Germany
2021-08-27,all,AllVaccinations_1boosterrel,0.000391497659353888,Booster 1+2,Germany
2021-08-28,all,AllVaccinations_1boosterrel,0.00040553168695229,Booster 1+2,Germany
2021-08-29,all,AllVaccinations_1boosterrel,0.000414731370853557,Booster 1+2,Germany
2021-08-30,all,AllVaccinations_1boosterrel,0.000430256589045105,Booster 1+2,Germany
2021-08-31,all,AllVaccinations_1boosterrel,0.000459022136616124,Booster 1+2,Germany
2021-09-01,all,AllVaccinations_1boosterrel,0.000749479607553751,Booster 1+2,Germany
2021-09-02,all,AllVaccinations_1boosterrel,0.000975419033876615,Booster 1+2,Germany
2021-09-03,all,AllVaccinations_1boosterrel,0.00116677245902295,Booster 1+2,Germany
2021-09-04,all,AllVaccinations_1boosterrel,0.00121999834261381,Booster 1+2,Germany
2021-09-05,all,AllVaccinations_1boosterrel,0.00125618376595879,Booster 1+2,Germany
2021-09-06,all,AllVaccinations_1boosterrel,0.00145033918633257,Booster 1+2,Germany
2021-09-07,all,AllVaccinations_1boosterrel,0.00176053088116821,Booster 1+2,Germany
2021-09-08,all,AllVaccinations_1boosterrel,0.0021434662203421,Booster 1+2,Germany
2021-09-09,all,AllVaccinations_1boosterrel,0.00248072783473558,Booster 1+2,Germany
2021-09-10,all,AllVaccinations_1boosterrel,0.00274379069138944,Booster 1+2,Germany
2021-09-11,all,AllVaccinations_1boosterrel,0.00281491086209805,Booster 1+2,Germany
2021-09-12,all,AllVaccinations_1boosterrel,0.00286770381938767,Booster 1+2,Germany
2021-09-13,all,AllVaccinations_1boosterrel,0.00311749026947029,Booster 1+2,Germany
2021-09-14,all,AllVaccinations_1boosterrel,0.00356573735147787,Booster 1+2,Germany
2021-09-15,all,AllVaccinations_1boosterrel,0.0041604818835315,Booster 1+2,Germany
2021-09-16,all,AllVaccinations_1boosterrel,0.0046460568332901,Booster 1+2,Germany
2021-09-17,all,AllVaccinations_1boosterrel,0.00501492206767381,Booster 1+2,Germany
2021-09-18,all,AllVaccinations_1boosterrel,0.00510428527168729,Booster 1+2,Germany
2021-09-19,all,AllVaccinations_1boosterrel,0.00516453418194264,Booster 1+2,Germany
2021-09-20,all,AllVaccinations_1boosterrel,0.00547264542538623,Booster 1+2,Germany
2021-09-21,all,AllVaccinations_1boosterrel,0.0060494956703221,Booster 1+2,Germany
2021-09-22,all,AllVaccinations_1boosterrel,0.00679150729917953,Booster 1+2,Germany
2021-09-23,all,AllVaccinations_1boosterrel,0.00739902315711962,Booster 1+2,Germany
2021-09-24,all,AllVaccinations_1boosterrel,0.00781781922491256,Booster 1+2,Germany
2021-09-25,all,AllVaccinations_1boosterrel,0.00793211176843888,Booster 1+2,Germany
2021-09-26,all,AllVaccinations_1boosterrel,0.00799328665994965,Booster 1+2,Germany
2021-09-27,all,AllVaccinations_1boosterrel,0.00833455284262957,Booster 1+2,Germany
2021-09-28,all,AllVaccinations_1boosterrel,0.00896597585298236,Booster 1+2,Germany
2021-09-29,all,AllVaccinations_1boosterrel,0.00969730863307597,Booster 1+2,Germany
2021-09-30,all,AllVaccinations_1boosterrel,0.0102325618759014,Booster 1+2,Germany
2021-10-01,all,AllVaccinations_1boosterrel,0.0105420560783628,Booster 1+2,Germany
2021-10-02,all,AllVaccinations_1boosterrel,0.0105795402806115,Booster 1+2,Germany
2021-10-03,all,AllVaccinations_1boosterrel,0.0105953060134149,Booster 1+2,Germany
2021-10-04,all,AllVaccinations_1boosterrel,0.0108472089920813,Booster 1+2,Germany
2021-10-05,all,AllVaccinations_1boosterrel,0.011494469889621,Booster 1+2,Germany
2021-10-06,all,AllVaccinations_1boosterrel,0.0122587892487227,Booster 1+2,Germany
2021-10-07,all,AllVaccinations_1boosterrel,0.0129320257243365,Booster 1+2,Germany
2021-10-08,all,AllVaccinations_1boosterrel,0.0134100485152847,Booster 1+2,Germany
2021-10-09,all,AllVaccinations_1boosterrel,0.0134635389649485,Booster 1+2,Germany
2021-10-10,all,AllVaccinations_1boosterrel,0.0134785831539164,Booster 1+2,Germany
2021-10-11,all,AllVaccinations_1boosterrel,0.0137825455203065,Booster 1+2,Germany
2021-10-12,all,AllVaccinations_1boosterrel,0.014540010212972,Booster 1+2,Germany
2021-10-13,all,AllVaccinations_1boosterrel,0.0154174435940021,Booster 1+2,Germany
2021-10-14,all,AllVaccinations_1boosterrel,0.016219379438389,Booster 1+2,Germany
2021-10-15,all,AllVaccinations_1boosterrel,0.0167388188454887,Booster 1+2,Germany
2021-10-16,all,AllVaccinations_1boosterrel,0.0168051888526143,Booster 1+2,Germany
2021-10-17,all,AllVaccinations_1boosterrel,0.0168286630787258,Booster 1+2,Germany
2021-10-18,all,AllVaccinations_1boosterrel,0.017200474617104,Booster 1+2,Germany
2021-10-19,all,AllVaccinations_1boosterrel,0.0180543616176392,Booster 1+2,Germany
2021-10-20,all,AllVaccinations_1boosterrel,0.0190857965046036,Booster 1+2,Germany
2021-10-21,all,AllVaccinations_1boosterrel,0.0200371881287616,Booster 1+2,Germany
2021-10-22,all,AllVaccinations_1boosterrel,0.0206899808623726,Booster 1+2,Germany
2021-10-23,all,AllVaccinations_1boosterrel,0.0208090596466737,Booster 1+2,Germany
2021-10-24,all,AllVaccinations_1boosterrel,0.0208436456478502,Booster 1+2,Germany
2021-10-25,all,AllVaccinations_1boosterrel,0.0213654661496068,Booster 1+2,Germany
2021-10-26,all,AllVaccinations_1boosterrel,0.0226730719395679,Booster 1+2,Germany
2021-10-27,all,AllVaccinations_1boosterrel,0.0242316306754789,Booster 1+2,Germany
2021-10-28,all,AllVaccinations_1boosterrel,0.0257605339597552,Booster 1+2,Germany
2021-10-29,all,AllVaccinations_1boosterrel,0.0268208546515965,Booster 1+2,Germany
2021-10-30,all,AllVaccinations_1boosterrel,0.0270276491148202,Booster 1+2,Germany
2021-10-31,all,AllVaccinations_1boosterrel,0.0270851441327705,Booster 1+2,Germany
2021-11-01,all,AllVaccinations_1boosterrel,0.027479527967466,Booster 1+2,Germany
2021-11-02,all,AllVaccinations_1boosterrel,0.0290991894405042,Booster 1+2,Germany
2021-11-03,all,AllVaccinations_1boosterrel,0.0313904518897961,Booster 1+2,Germany
2021-11-04,all,AllVaccinations_1boosterrel,0.0336573983118352,Booster 1+2,Germany
2021-11-05,all,AllVaccinations_1boosterrel,0.0354227996138923,Booster 1+2,Germany
2021-11-06,all,AllVaccinations_1boosterrel,0.0358459249446976,Booster 1+2,Germany
2021-11-07,all,AllVaccinations_1boosterrel,0.0359907027152693,Booster 1+2,Germany
2021-11-08,all,AllVaccinations_1boosterrel,0.0373477943866078,Booster 1+2,Germany
2021-11-09,all,AllVaccinations_1boosterrel,0.0403860591429519,Booster 1+2,Germany
2021-11-10,all,AllVaccinations_1boosterrel,0.0440550854944664,Booster 1+2,Germany
2021-11-11,all,AllVaccinations_1boosterrel,0.04767149927465,Booster 1+2,Germany
2021-11-12,all,AllVaccinations_1boosterrel,0.0506169614680319,Booster 1+2,Germany
2021-11-13,all,AllVaccinations_1boosterrel,0.0513653948370244,Booster 1+2,Germany
2021-11-14,all,AllVaccinations_1boosterrel,0.0516098057855333,Booster 1+2,Germany
2021-11-15,all,AllVaccinations_1boosterrel,0.0537575892431572,Booster 1+2,Germany
2021-11-16,all,AllVaccinations_1boosterrel,0.058436993427373,Booster 1+2,Germany
2021-11-17,all,AllVaccinations_1boosterrel,0.0638869222476749,Booster 1+2,Germany
2021-11-18,all,AllVaccinations_1boosterrel,0.0696377829502583,Booster 1+2,Germany
2021-11-19,all,AllVaccinations_1boosterrel,0.0745463855337869,Booster 1+2,Germany
2021-11-20,all,AllVaccinations_1boosterrel,0.076610590163811,Booster 1+2,Germany
2021-11-21,all,AllVaccinations_1boosterrel,0.0773133858852148,Booster 1+2,Germany
2021-11-22,all,AllVaccinations_1boosterrel,0.0812205337281397,Booster 1+2,Germany
2021-11-23,all,AllVaccinations_1boosterrel,0.089120993773666,Booster 1+2,Germany
2021-11-24,all,AllVaccinations_1boosterrel,0.0986483187048538,Booster 1+2,Germany
