datum,agegroup2,outcome,value,type,region,scenario
2021-05-21,all,reported,66.141833959111,modelled,Saarland,observed
2021-05-22,all,reported,61.4894451179571,modelled,Saarland,observed
2021-05-23,all,reported,57.155098316689,modelled,Saarland,observed
2021-05-24,all,reported,53.1218271909165,modelled,Saarland,observed
2021-05-25,all,reported,49.372410739903,modelled,Saarland,observed
2021-05-26,all,reported,48.3209458111887,modelled,Saarland,observed
2021-05-27,all,reported,44.9200194895166,modelled,Saarland,observed
2021-05-28,all,reported,41.7695876719663,modelled,Saarland,observed
2021-05-29,all,reported,38.855503913037,modelled,Saarland,observed
2021-05-30,all,reported,36.1635279873153,modelled,Saarland,observed
2021-05-31,all,reported,33.6789641489741,modelled,Saarland,observed
2021-06-01,all,reported,31.3873447330552,modelled,Saarland,observed
2021-06-02,all,reported,29.8149409483085,modelled,Saarland,observed
2021-06-03,all,reported,27.8337774340107,modelled,Saarland,observed
2021-06-04,all,reported,26.0111210869582,modelled,Saarland,observed
2021-06-05,all,reported,24.3361045953498,modelled,Saarland,observed
2021-06-06,all,reported,22.7979003634173,modelled,Saarland,observed
2021-06-07,all,reported,21.3856399207143,modelled,Saarland,observed
2021-06-08,all,reported,20.0894065484317,modelled,Saarland,observed
2021-06-09,all,reported,20.3371475856839,modelled,Saarland,observed
2021-06-10,all,reported,19.16463847665,modelled,Saarland,observed
2021-06-11,all,reported,18.0911635570883,modelled,Saarland,observed
2021-06-12,all,reported,17.1093251462808,modelled,Saarland,observed
2021-06-13,all,reported,16.2118601343245,modelled,Saarland,observed
2021-06-14,all,reported,15.3916402280447,modelled,Saarland,observed
2021-06-15,all,reported,14.6419238487943,modelled,Saarland,observed
2021-06-16,all,reported,17.115240364692,modelled,Saarland,observed
2021-06-17,all,reported,16.3470026913128,modelled,Saarland,observed
2021-06-18,all,reported,15.6451894676866,modelled,Saarland,observed
2021-06-19,all,reported,15.0045008681191,modelled,Saarland,observed
2021-06-20,all,reported,14.4198703666625,modelled,Saarland,observed
2021-06-21,all,reported,13.886344045859,modelled,Saarland,observed
2021-06-22,all,reported,13.399235009827,modelled,Saarland,observed
2021-06-23,all,reported,10.8007219477659,modelled,Saarland,observed
2021-06-24,all,reported,10.4617602234503,modelled,Saarland,observed
2021-06-25,all,reported,10.1521515873392,modelled,Saarland,observed
2021-06-26,all,reported,9.86945228071272,modelled,Saarland,observed
2021-06-27,all,reported,9.61231471972133,modelled,Saarland,observed
2021-06-28,all,reported,9.39642880338943,modelled,Saarland,observed
2021-06-29,all,reported,9.25421915675543,modelled,Saarland,observed
2021-06-30,all,reported,9.25907328273024,modelled,Saarland,observed
2021-07-01,all,reported,9.27920157145854,modelled,Saarland,observed
2021-07-02,all,reported,9.36040534907806,modelled,Saarland,observed
2021-07-03,all,reported,9.50288330019248,modelled,Saarland,observed
2021-07-04,all,reported,9.71361066291865,modelled,Saarland,observed
2021-07-05,all,reported,9.99600655777613,modelled,Saarland,observed
2021-07-06,all,reported,10.3496240532841,modelled,Saarland,observed
2021-07-07,all,reported,12.5006494678019,modelled,Saarland,observed
2021-07-08,all,reported,13.0704091622174,modelled,Saarland,observed
2021-07-09,all,reported,13.7162134107348,modelled,Saarland,observed
2021-07-10,all,reported,14.4348694216606,modelled,Saarland,observed
2021-07-11,all,reported,15.2232815341486,modelled,Saarland,observed
2021-07-12,all,reported,16.0787670652426,modelled,Saarland,observed
2021-07-13,all,reported,16.9992711398227,modelled,Saarland,observed
2021-07-14,all,reported,19.5580838561946,modelled,Saarland,observed
2021-07-15,all,reported,20.697139984266,modelled,Saarland,observed
2021-07-16,all,reported,21.9055863625254,modelled,Saarland,observed
2021-07-17,all,reported,23.1841831044949,modelled,Saarland,observed
2021-07-18,all,reported,24.5259893504044,modelled,Saarland,observed
2021-07-19,all,reported,25.9166790578529,modelled,Saarland,observed
2021-07-20,all,reported,27.3495888456164,modelled,Saarland,observed
2021-07-21,all,reported,24.6976266214188,modelled,Saarland,observed
2021-07-22,all,reported,26.0251333570341,modelled,Saarland,observed
2021-07-23,all,reported,27.4271041927786,modelled,Saarland,observed
2021-07-24,all,reported,28.91860368778,modelled,Saarland,observed
2021-07-25,all,reported,30.5099720846993,modelled,Saarland,observed
2021-07-26,all,reported,32.208233987265,modelled,Saarland,observed
2021-07-27,all,reported,34.0190293315682,modelled,Saarland,observed
2021-07-28,all,reported,32.7155151432889,modelled,Saarland,observed
2021-07-29,all,reported,34.5811875066647,modelled,Saarland,observed
2021-07-30,all,reported,36.5616368624978,modelled,Saarland,observed
2021-07-31,all,reported,38.6609971984653,modelled,Saarland,observed
2021-08-01,all,reported,40.8831083756013,modelled,Saarland,observed
2021-08-02,all,reported,43.2317254599038,modelled,Saarland,observed
2021-08-03,all,reported,45.7107015852453,modelled,Saarland,observed
2021-08-04,all,reported,45.7803221676586,modelled,Saarland,observed
2021-08-05,all,reported,48.3880229566348,modelled,Saarland,observed
2021-08-06,all,reported,51.1331933967376,modelled,Saarland,observed
2021-08-07,all,reported,54.0221999362402,modelled,Saarland,observed
2021-08-08,all,reported,57.0612383123444,modelled,Saarland,observed
2021-08-09,all,reported,60.2564148734455,modelled,Saarland,observed
2021-08-10,all,reported,63.6144073007745,modelled,Saarland,observed
2021-08-11,all,reported,61.3753266005151,modelled,Saarland,observed
2021-08-12,all,reported,64.7633038730055,modelled,Saarland,observed
2021-08-13,all,reported,68.3222216528811,modelled,Saarland,observed
2021-08-14,all,reported,72.0606970162189,modelled,Saarland,observed
2021-08-15,all,reported,75.9871730390078,modelled,Saarland,observed
2021-08-16,all,reported,80.1097841839874,modelled,Saarland,observed
2021-08-17,all,reported,84.436635946513,modelled,Saarland,observed
2021-08-18,all,reported,91.5832131944044,modelled,Saarland,observed
2021-08-19,all,reported,96.2039080675968,modelled,Saarland,observed
2021-08-20,all,reported,100.270968484278,modelled,Saarland,observed
2021-08-21,all,reported,103.444801673264,modelled,Saarland,observed
2021-08-22,all,reported,105.753894539987,modelled,Saarland,observed
2021-08-23,all,reported,107.378532212024,modelled,Saarland,observed
2021-08-24,all,reported,108.465394728773,modelled,Saarland,observed
2021-08-25,all,reported,111.24260053593,modelled,Saarland,observed
2021-08-26,all,reported,111.538955131764,modelled,Saarland,observed
2021-08-27,all,reported,111.567435486715,modelled,Saarland,observed
2021-08-28,all,reported,111.395950380123,modelled,Saarland,observed
2021-08-29,all,reported,111.069583859804,modelled,Saarland,observed
2021-08-30,all,reported,110.620710912452,modelled,Saarland,observed
2021-08-31,all,reported,110.076258631147,modelled,Saarland,observed
2021-09-01,all,reported,102.76956986342,modelled,Saarland,observed
2021-09-02,all,reported,102.13144037623,modelled,Saarland,observed
2021-09-03,all,reported,101.447950699658,modelled,Saarland,observed
2021-09-04,all,reported,100.728018379807,modelled,Saarland,observed
2021-09-05,all,reported,99.978094757098,modelled,Saarland,observed
2021-09-06,all,reported,99.2024390767838,modelled,Saarland,observed
2021-09-07,all,reported,98.4042255632157,modelled,Saarland,observed
2021-09-08,all,reported,107.928262926063,modelled,Saarland,observed
2021-09-09,all,reported,107.028086303231,modelled,Saarland,observed
2021-09-10,all,reported,106.119810651588,modelled,Saarland,observed
2021-09-11,all,reported,105.203750346445,modelled,Saarland,observed
2021-09-12,all,reported,104.281175733493,modelled,Saarland,observed
2021-09-13,all,reported,103.353582261392,modelled,Saarland,observed
2021-09-14,all,reported,102.420901344427,modelled,Saarland,observed
2021-09-15,all,reported,91.8477304356347,modelled,Saarland,observed
2021-09-16,all,reported,90.9946234157469,modelled,Saarland,observed
2021-09-17,all,reported,90.138679885953,modelled,Saarland,observed
2021-09-18,all,reported,89.2810822810279,modelled,Saarland,observed
2021-09-19,all,reported,88.4221790357988,modelled,Saarland,observed
2021-09-20,all,reported,87.5618415031349,modelled,Saarland,observed
2021-09-21,all,reported,86.6999067702345,modelled,Saarland,observed
2021-09-22,all,reported,85.2073074376531,modelled,Saarland,observed
2021-09-23,all,reported,84.3489486671388,modelled,Saarland,observed
2021-09-24,all,reported,83.4900043163871,modelled,Saarland,observed
2021-09-25,all,reported,82.6310224779591,modelled,Saarland,observed
2021-09-26,all,reported,81.772240869017,modelled,Saarland,observed
2021-09-27,all,reported,80.9137118820145,modelled,Saarland,observed
2021-09-28,all,reported,80.0555536146785,modelled,Saarland,observed
2021-09-29,all,reported,83.566382955556,modelled,Saarland,observed
2021-09-30,all,reported,82.6625976114228,modelled,Saarland,observed
2021-10-01,all,reported,81.7608291396682,modelled,Saarland,observed
2021-10-02,all,reported,80.8619318528436,modelled,Saarland,observed
2021-10-03,all,reported,79.9662161208253,modelled,Saarland,observed
2021-10-04,all,reported,79.073636981273,modelled,Saarland,observed
2021-10-05,all,reported,78.1841810112164,modelled,Saarland,observed
2021-10-06,all,reported,74.4157977220675,modelled,Saarland,observed
2021-10-07,all,reported,73.5664300444332,modelled,Saarland,observed
2021-10-08,all,reported,72.7212501809918,modelled,Saarland,observed
2021-10-09,all,reported,71.8806164216076,modelled,Saarland,observed
2021-10-10,all,reported,71.0447229276178,modelled,Saarland,observed
2021-10-11,all,reported,70.2136169333535,modelled,Saarland,observed
2021-10-12,all,reported,69.3873030526083,modelled,Saarland,observed
2021-10-13,all,reported,69.4674460406386,modelled,Saarland,observed
2021-10-14,all,reported,68.8124513761723,modelled,Saarland,observed
2021-10-15,all,reported,68.630586897707,modelled,Saarland,observed
2021-10-16,all,reported,69.108466686499,modelled,Saarland,observed
2021-10-17,all,reported,70.2309344023015,modelled,Saarland,observed
2021-10-18,all,reported,71.9291036747309,modelled,Saarland,observed
2021-10-19,all,reported,74.1834441215251,modelled,Saarland,observed
2021-10-20,all,reported,77.8828937472572,modelled,Saarland,observed
2021-10-21,all,reported,81.2828290617254,modelled,Saarland,observed
2021-10-22,all,reported,85.1989714887313,modelled,Saarland,observed
2021-10-23,all,reported,89.6109174777521,modelled,Saarland,observed
2021-10-24,all,reported,94.5115489782911,modelled,Saarland,observed
2021-10-25,all,reported,99.8969534179996,modelled,Saarland,observed
2021-10-26,all,reported,105.76463969062,modelled,Saarland,observed
2021-10-27,all,reported,112.515466169585,modelled,Saarland,observed
2021-10-28,all,reported,119.482974167819,modelled,Saarland,observed
2021-10-29,all,reported,127.05817311017,modelled,Saarland,observed
2021-10-30,all,reported,135.222954162164,modelled,Saarland,observed
2021-10-31,all,reported,143.919385965746,modelled,Saarland,observed
2021-11-01,all,reported,153.077554022682,modelled,Saarland,observed
2021-11-02,all,reported,162.642921481696,modelled,Saarland,observed
2021-11-03,all,reported,165.191895332384,modelled,Saarland,observed
2021-11-04,all,reported,175.074056884689,modelled,Saarland,observed
2021-11-05,all,reported,185.337282399363,modelled,Saarland,observed
2021-11-06,all,reported,196.003153382706,modelled,Saarland,observed
2021-11-07,all,reported,207.097685447741,modelled,Saarland,observed
2021-11-08,all,reported,218.6510321682,modelled,Saarland,observed
2021-11-09,all,reported,230.696503463238,modelled,Saarland,observed
2021-11-10,all,reported,233.216574795762,modelled,Saarland,observed
2021-11-11,all,reported,245.805690586632,modelled,Saarland,observed
2021-11-12,all,reported,258.964219384077,modelled,Saarland,observed
2021-11-13,all,reported,272.724198927608,modelled,Saarland,observed
2021-11-14,all,reported,287.116946962713,modelled,Saarland,observed
2021-11-15,all,reported,302.172508648182,modelled,Saarland,observed
2021-11-16,all,reported,317.919649169256,modelled,Saarland,observed
2021-11-17,all,reported,325.759514136633,modelled,Saarland,observed
2021-11-18,all,reported,342.535300048963,modelled,Saarland,observed
2021-11-19,all,reported,360.072963773921,modelled,Saarland,observed
2021-11-20,all,reported,378.40041112672,modelled,Saarland,observed
2021-11-21,all,reported,397.543842214393,modelled,Saarland,observed
2021-11-22,all,reported,417.527406408757,modelled,Saarland,observed
2021-11-23,all,reported,438.374290968721,modelled,Saarland,observed
2021-11-24,all,reported,453.492225658723,modelled,Saarland,observed
2021-11-25,all,reported,477.249022813405,modelled,Saarland,observed
2021-11-26,all,reported,504.094131285936,modelled,Saarland,observed
2021-11-27,all,reported,531.118603848619,modelled,Saarland,observed
2021-11-28,all,reported,552.543720250389,modelled,Saarland,observed
2021-11-29,all,reported,564.744893733645,modelled,Saarland,observed
2021-11-30,all,reported,568.014553953522,modelled,Saarland,observed
2021-12-01,all,reported,554.494819138083,modelled,Saarland,observed
2021-12-02,all,reported,546.385201127334,modelled,Saarland,observed
2021-12-03,all,reported,535.047956994255,modelled,Saarland,observed
2021-12-04,all,reported,521.683640854477,modelled,Saarland,observed
2021-12-05,all,reported,507.234730332399,modelled,Saarland,observed
2021-12-06,all,reported,492.355064757845,modelled,Saarland,observed
2021-12-07,all,reported,477.439406111065,modelled,Saarland,observed
2021-12-08,all,reported,462.573380486523,modelled,Saarland,observed
2021-12-09,all,reported,448.26938810305,modelled,Saarland,observed
2021-12-10,all,reported,434.462474094282,modelled,Saarland,observed
2021-12-11,all,reported,421.214558746346,modelled,Saarland,observed
2021-12-12,all,reported,408.550621077287,modelled,Saarland,observed
2021-12-13,all,reported,396.481709822488,modelled,Saarland,observed
2021-12-14,all,reported,385.007847690547,modelled,Saarland,observed
2021-12-15,all,reported,384.507757167812,modelled,Saarland,observed
2021-12-16,all,reported,373.862404974032,modelled,Saarland,observed
2021-12-17,all,reported,363.886229293945,modelled,Saarland,observed
2021-12-18,all,reported,354.613159398388,modelled,Saarland,observed
2021-12-19,all,reported,345.996207270931,modelled,Saarland,observed
2021-12-20,all,reported,338.471029257722,modelled,Saarland,observed
2021-12-21,all,reported,332.914045073994,modelled,Saarland,observed
2021-12-22,all,reported,328.837575672791,modelled,Saarland,observed
2021-12-23,all,reported,328.063463005936,modelled,Saarland,observed
2021-12-24,all,reported,329.345636909944,modelled,Saarland,observed
2021-12-25,all,reported,332.598914791277,modelled,Saarland,observed
2021-12-26,all,reported,337.801724396777,modelled,Saarland,observed
